document,CharacterCount,WordCount,AverageWordLength,UniqueWordsCount,TypeTokenRatio,RootTypeTokenRatio,CorrectedTypeTokenRatio,AvgTreeDepth,AvgTreeScore,MLC,MLS,MLT,C_S,C_T,CT_T,DC_C,DC_T,CP_C,CP_T,T_S,CN_C,CN_T,VP_T,SentenceCount,AvgSentenceLengthInWords,AvgSentenceLengthInChars,NounVariation,VerbVariation,AdjectiveVariation,AdverbVariation,VerbVariation1,SquaredVerbVariation1,CorrectedVerbVariation1,LexicalDensity,label
Copyright-adv.txt,2892.000000,586.000000,4.935154,351.000000,0.598976,14.499676,10.252819,13.826087,-206.963297,10.396825,28.478261,20.468750,2.739130,1.968750,1.312500,0.492063,0.968750,0.349206,0.687500,1.391304,2.396825,4.718750,0.687500,23.000000,28.478261,126.086957,0.553977,0.301136,0.102273,0.042614,0.500000,26.500000,3.640055,0.537405,Advanced
Crowdfunding-adv.txt,4344.000000,943.000000,4.606575,485.000000,0.514316,15.793773,11.167884,12.650000,-177.976367,13.333333,26.000000,23.636364,1.950000,1.772727,0.931818,0.461538,0.818182,0.397436,0.704545,1.100000,3.410256,6.045455,0.704545,40.000000,26.000000,108.600000,0.501880,0.321429,0.120301,0.056391,0.432749,32.023392,4.001462,0.511538,Advanced
Denmark-adv.txt,2740.000000,617.000000,4.440843,335.000000,0.542950,13.486592,9.536461,12.483871,-155.953230,10.318182,21.967742,17.025000,2.129032,1.650000,0.575000,0.303030,0.500000,0.212121,0.350000,1.290323,1.984848,3.275000,0.350000,31.000000,21.967742,88.645161,0.387534,0.365854,0.119241,0.127371,0.474074,30.340741,3.894916,0.541850,Advanced
Everest-adv.txt,4455.000000,924.000000,4.821429,491.000000,0.531385,16.152714,11.421694,10.500000,-143.449167,13.526316,19.769231,20.156863,1.461538,1.490196,0.411765,0.276316,0.411765,0.328947,0.490196,0.980769,3.302632,4.921569,0.490196,52.000000,19.769231,85.673077,0.485507,0.304348,0.141304,0.068841,0.458333,35.291667,4.200694,0.536965,Advanced
Exercise-adv.txt,4310.000000,894.000000,4.821029,477.000000,0.533557,15.953266,11.280663,11.511628,-165.889051,11.891566,22.953488,20.562500,1.930233,1.729167,0.875000,0.433735,0.750000,0.265060,0.458333,1.116279,3.228916,5.583333,0.458333,43.000000,22.953488,100.232558,0.477495,0.279843,0.152642,0.090020,0.524476,39.335664,4.434843,0.517730,Advanced
Facebook deserted by millions of users-adv.txt,3508.000000,702.000000,4.997151,389.000000,0.554131,14.681859,10.381642,11.205882,-219.739467,12.822581,23.382353,20.921053,1.823529,1.631579,0.631579,0.370968,0.605263,0.129032,0.210526,1.117647,3.354839,5.473684,0.210526,34.000000,23.382353,103.411765,0.535398,0.267699,0.134956,0.061947,0.487603,28.768595,3.792664,0.568553,Advanced
False memory-adv.txt,5164.000000,998.000000,5.174349,487.000000,0.487976,15.415716,10.900557,12.888889,-169.648163,11.829787,24.711111,23.166667,2.088889,1.958333,0.895833,0.446809,0.875000,0.191489,0.375000,1.066667,3.829787,7.500000,0.375000,45.000000,24.711111,115.111111,0.459069,0.282504,0.179775,0.078652,0.437500,33.687500,4.104114,0.560252,Advanced
Ferguson-adv.txt,4332.000000,958.000000,4.521921,463.000000,0.483299,14.958851,10.577505,12.466667,-153.419417,11.268817,23.288889,18.068966,2.066667,1.603448,0.724138,0.387097,0.620690,0.258065,0.413793,1.288889,2.935484,4.706897,0.413793,45.000000,23.288889,96.266667,0.465028,0.317580,0.137996,0.079395,0.404762,27.523810,3.709704,0.504771,Advanced
Fitness-adv.txt,3648.000000,804.000000,4.537313,466.000000,0.579602,16.434553,11.620984,10.565217,-146.873752,12.694444,19.869565,18.653061,1.565217,1.469388,0.489796,0.388889,0.571429,0.180556,0.265306,1.065217,3.000000,4.408163,0.265306,46.000000,19.869565,79.304348,0.448133,0.315353,0.132780,0.103734,0.440789,29.532895,3.842714,0.527352,Advanced
Food shortages-adv.txt,3654.000000,704.000000,5.190341,371.000000,0.526989,13.982589,9.887183,13.520000,-297.591695,16.361702,30.760000,26.517241,1.880000,1.620690,0.517241,0.297872,0.482759,0.425532,0.689655,1.160000,5.361702,8.689655,0.689655,25.000000,30.760000,147.120000,0.537757,0.244851,0.160183,0.057208,0.485981,25.271028,3.554647,0.568270,Advanced
Gangs-adv.txt,4617.000000,1025.000000,4.504390,511.000000,0.498537,15.960958,11.286102,10.597015,-141.635175,9.266129,17.149254,15.527027,1.850746,1.675676,0.729730,0.411290,0.689189,0.161290,0.270270,1.104478,1.709677,2.864865,0.270270,67.000000,17.149254,69.029851,0.381693,0.393782,0.132988,0.091537,0.434211,42.986842,4.636100,0.503916,Advanced
Gorillas and oil-adv.txt,3900.000000,779.000000,5.006418,399.000000,0.512195,14.295659,10.108557,10.317073,-147.442109,12.985075,21.219512,18.510638,1.634146,1.425532,0.404255,0.283582,0.404255,0.298507,0.425532,1.146341,2.626866,3.744681,0.425532,41.000000,21.219512,95.317073,0.530738,0.256148,0.133197,0.079918,0.536000,35.912000,4.237452,0.560920,Advanced
Greeks and drugs-adv.txt,4066.000000,823.000000,4.940462,451.000000,0.547995,15.720872,11.116335,12.157895,-169.937624,10.370787,24.289474,20.511111,2.342105,1.977778,0.933333,0.404494,0.800000,0.191011,0.377778,1.184211,3.303371,6.533333,0.377778,38.000000,24.289474,107.210526,0.465251,0.316602,0.140927,0.077220,0.451220,33.390244,4.085966,0.561213,Advanced
Hillsborough-adv.txt,5131.000000,978.000000,5.246421,482.000000,0.492843,15.412660,10.898397,13.647059,-225.380659,14.155844,32.058824,26.585366,2.264706,1.878049,0.975610,0.480519,0.902439,0.298701,0.560976,1.205882,3.701299,6.951220,0.560976,34.000000,32.058824,150.911765,0.543590,0.288889,0.102564,0.064957,0.520710,45.822485,4.786569,0.536697,Advanced
Insects-adv.txt,3785.000000,785.000000,4.821656,462.000000,0.588535,16.489487,11.659828,11.055556,-176.738847,15.607143,24.277778,20.809524,1.555556,1.333333,0.428571,0.303571,0.404762,0.500000,0.666667,1.166667,3.750000,5.000000,0.666667,36.000000,24.277778,105.361111,0.516807,0.241597,0.153361,0.088235,0.521739,31.304348,3.956283,0.544622,Advanced
Japan menu-adv.txt,4072.000000,781.000000,5.213828,467.000000,0.597951,16.710574,11.816160,13.838710,-202.880995,12.463768,27.741935,23.888889,2.225806,1.916667,0.916667,0.463768,0.888889,0.246377,0.472222,1.161290,3.260870,6.250000,0.472222,31.000000,27.741935,131.354839,0.511952,0.304781,0.137450,0.045817,0.660131,66.673203,5.773786,0.583721,Advanced
