document,CharacterCount,WordCount,AverageWordLength,UniqueWordsCount,TypeTokenRatio,RootTypeTokenRatio,CorrectedTypeTokenRatio,AvgTreeDepth,AvgTreeScore,MLC,MLS,MLT,C_S,C_T,CT_T,DC_C,DC_T,CP_C,CP_T,T_S,CN_C,CN_T,VP_T,SentenceCount,AvgSentenceLengthInWords,AvgSentenceLengthInChars,NounVariation,VerbVariation,AdjectiveVariation,AdverbVariation,VerbVariation1,SquaredVerbVariation1,CorrectedVerbVariation1,LexicalDensity,label
WNL School-ele.txt,2929.000000,637.000000,4.598116,327.000000,0.513344,12.956212,9.161425,10.888889,-139.955534,12.050847,19.750000,14.812500,1.638889,1.229167,0.500000,0.322034,0.395833,0.322034,0.395833,1.333333,3.101695,3.812500,0.395833,36.000000,19.750000,81.361111,0.483029,0.308094,0.143603,0.065274,0.423729,21.186441,3.254723,0.538678,Elementary
WNL Scientist-ele.txt,2369.000000,496.000000,4.776210,250.000000,0.504032,11.225331,7.937508,11.115385,-149.261807,10.145455,21.461538,18.000000,2.115385,1.774194,0.741935,0.400000,0.709677,0.381818,0.677419,1.192308,2.327273,4.129032,0.677419,26.000000,21.461538,91.115385,0.578275,0.258786,0.102236,0.060703,0.345679,9.679012,2.199888,0.560932,Elementary
WNL Scottish referendum-ele.txt,2658.000000,566.000000,4.696113,276.000000,0.487633,11.601145,8.203249,11.454545,-124.678497,9.746269,19.787879,16.743590,2.030303,1.717949,0.666667,0.388060,0.666667,0.134328,0.230769,1.181818,2.402985,4.128205,0.230769,33.000000,19.787879,81.030303,0.524242,0.278788,0.106061,0.090909,0.369565,12.565217,2.506513,0.505360,Elementary
WNL SeaWorld-ele.txt,1818.000000,396.000000,4.590909,227.000000,0.573232,11.407179,8.066094,11.454545,-143.727933,10.380952,19.818182,17.440000,1.909091,1.680000,0.640000,0.380952,0.640000,0.166667,0.280000,1.136364,1.928571,3.240000,0.280000,22.000000,19.818182,83.000000,0.547414,0.310345,0.112069,0.030172,0.541667,21.125000,3.250000,0.532110,Elementary
WNL Shakespeare-ele.txt,3223.000000,644.000000,5.004658,337.000000,0.523292,13.279660,9.390138,10.676471,-144.692933,13.277778,21.088235,19.916667,1.588235,1.500000,0.388889,0.259259,0.388889,0.574074,0.861111,1.058824,3.129630,4.694444,0.861111,34.000000,21.088235,94.794118,0.559783,0.296196,0.086957,0.057065,0.495413,26.752294,3.657341,0.513250,Elementary
WNL shark-ele.txt,2983.000000,621.000000,4.803543,317.000000,0.510467,12.720772,8.994944,11.200000,-160.114667,9.957143,23.233333,16.209302,2.333333,1.627907,0.860465,0.442857,0.720930,0.185714,0.302326,1.433333,2.328571,3.790698,0.302326,30.000000,23.233333,99.433333,0.530997,0.336927,0.088949,0.043127,0.376000,17.672000,2.972541,0.532281,Elementary
WNL Ships noise-ele.txt,2694.000000,578.000000,4.660900,299.000000,0.517301,12.436760,8.794118,11.531250,-144.574109,10.409836,19.843750,18.142857,1.906250,1.742857,0.685714,0.393443,0.685714,0.131148,0.228571,1.093750,2.754098,4.800000,0.228571,32.000000,19.843750,84.187500,0.473538,0.272981,0.153203,0.100279,0.387755,14.734694,2.714286,0.565354,Elementary
WNL Shocking-ele.txt,2453.000000,523.000000,4.690249,254.000000,0.485660,11.106645,7.853584,11.250000,-117.720047,9.879310,17.906250,15.916667,1.812500,1.611111,0.694444,0.413793,0.666667,0.258621,0.416667,1.125000,1.620690,2.611111,0.416667,32.000000,17.906250,76.656250,0.399317,0.358362,0.129693,0.112628,0.390476,16.009524,2.829269,0.511344,Elementary
WNL Shops-ele.txt,2888.000000,614.000000,4.703583,321.000000,0.522801,12.954506,9.160219,11.432432,-132.819072,8.820513,18.594595,17.641026,2.108108,2.000000,1.076923,0.538462,1.076923,0.102564,0.205128,1.054054,1.743590,3.487179,0.205128,37.000000,18.594595,78.270270,0.490305,0.332410,0.099723,0.077562,0.441667,23.408333,3.421135,0.524709,Elementary
WNL six well paid jobs-ele.txt,3376.000000,705.000000,4.788652,340.000000,0.482270,12.805141,9.054602,9.642857,-141.084963,15.960000,19.000000,21.000000,1.190476,1.315789,0.263158,0.220000,0.289474,0.360000,0.473684,0.904762,3.800000,5.000000,0.473684,42.000000,19.000000,80.380952,0.502404,0.245192,0.182692,0.069712,0.441176,19.852941,3.150630,0.521303,Elementary
WNL Six year olds-ele.txt,2378.000000,468.000000,5.081197,280.000000,0.598291,12.943005,9.152086,10.307692,-151.531006,12.785714,20.653846,19.888889,1.615385,1.555556,0.555556,0.357143,0.555556,0.333333,0.518519,1.038462,2.976190,4.629630,0.518519,26.000000,20.653846,91.769231,0.518644,0.271186,0.152542,0.057627,0.450000,16.200000,2.846050,0.549348,Elementary
WNL Spain Robin Hood-ele.txt,1668.000000,385.000000,4.332468,213.000000,0.553247,10.855485,7.675987,10.148148,-100.302862,9.727273,15.851852,13.806452,1.629630,1.419355,0.451613,0.295455,0.419355,0.090909,0.129032,1.148148,1.772727,2.516129,0.129032,27.000000,15.851852,61.777778,0.504950,0.341584,0.094059,0.059406,0.478261,15.782609,2.809147,0.471963,Elementary
WNL Spain Wetlands-ele.txt,3114.000000,676.000000,4.606509,384.000000,0.568047,14.769231,10.443423,9.733333,-117.532017,9.580247,17.244444,15.215686,1.800000,1.588235,0.490196,0.283951,0.450980,0.172840,0.274510,1.133333,2.320988,3.686275,0.274510,45.000000,17.244444,68.377778,0.488263,0.262911,0.145540,0.103286,0.455357,23.223214,3.407581,0.548969,Elementary
WNL Star Wars-ele.txt,2634.000000,575.000000,4.580870,307.000000,0.533913,12.802785,9.052936,10.400000,-136.086265,10.403226,18.428571,16.538462,1.771429,1.589744,0.538462,0.306452,0.487179,0.193548,0.307692,1.114286,2.500000,3.974359,0.307692,35.000000,18.428571,75.257143,0.581006,0.254190,0.114525,0.050279,0.439560,17.582418,2.964997,0.555039,Elementary
WNL Still no flying cars-ele.txt,2937.000000,582.000000,5.046392,320.000000,0.549828,13.264427,9.379366,11.461538,-175.749995,12.860000,24.730769,23.814815,1.923077,1.851852,0.851852,0.460000,0.851852,0.580000,1.074074,1.038462,3.200000,5.925926,1.074074,26.000000,24.730769,112.961538,0.498638,0.291553,0.136240,0.073569,0.485981,25.271028,3.554647,0.570762,Elementary
WNL Swarthy caveman-ele.txt,2057.000000,428.000000,4.806075,242.000000,0.565421,11.697512,8.271390,10.695652,-143.359338,9.914894,20.260870,18.640000,2.043478,1.880000,0.960000,0.489362,0.920000,0.191489,0.360000,1.086957,2.787234,5.240000,0.360000,23.000000,20.260870,89.434783,0.425287,0.283525,0.206897,0.084291,0.472973,16.554054,2.876982,0.560086,Elementary
WNL Switched Babies-ele.txt,1609.000000,363.000000,4.432507,201.000000,0.553719,10.549764,7.459810,10.391304,-117.626863,8.744681,17.869565,13.700000,2.043478,1.566667,0.633333,0.340426,0.533333,0.063830,0.100000,1.304348,1.382979,2.166667,0.100000,23.000000,17.869565,70.000000,0.460784,0.352941,0.102941,0.083333,0.375000,10.125000,2.250000,0.496350,Elementary
WNL Ten ideas-ele.txt,1819.000000,379.000000,4.799472,244.000000,0.643799,12.533438,8.862479,9.384615,-121.610006,12.323529,16.115385,14.964286,1.307692,1.214286,0.214286,0.176471,0.214286,0.176471,0.214286,1.076923,3.088235,3.750000,0.214286,26.000000,16.115385,70.269231,0.540426,0.212766,0.182979,0.063830,0.520000,13.520000,2.600000,0.560859,Elementary
WNL The age of music-ele.txt,2096.000000,461.000000,4.546638,274.000000,0.594360,12.761452,9.023709,9.964286,-136.237385,10.274510,18.714286,16.903226,1.821429,1.645161,0.451613,0.274510,0.451613,0.156863,0.258065,1.107143,2.274510,3.741935,0.258065,28.000000,18.714286,74.892857,0.524476,0.241259,0.150350,0.083916,0.449275,13.927536,2.638895,0.545802,Elementary
WNL The Greek island-ele.txt,2871.000000,638.000000,4.500000,349.000000,0.547022,13.817042,9.770124,10.052632,-126.880092,10.169014,19.000000,16.044444,1.868421,1.577778,0.511111,0.309859,0.488889,0.169014,0.266667,1.184211,2.140845,3.377778,0.266667,38.000000,19.000000,75.552632,0.448980,0.272959,0.170918,0.107143,0.485981,25.271028,3.554647,0.542936,Elementary
WNL The last-ele.txt,2157.000000,484.000000,4.456612,257.000000,0.530992,11.681818,8.260293,8.325000,-98.758114,9.945455,13.675000,12.155556,1.375000,1.222222,0.288889,0.254545,0.311111,0.145455,0.177778,1.125000,2.109091,2.577778,0.177778,40.000000,13.675000,53.850000,0.436242,0.271812,0.214765,0.077181,0.419753,14.271605,2.671292,0.544790,Elementary
WNL The lightweight-ele.txt,2570.000000,587.000000,4.378194,268.000000,0.456559,11.061544,7.821693,10.888889,-121.976721,9.362319,17.944444,16.150000,1.916667,1.725000,0.750000,0.420290,0.725000,0.173913,0.300000,1.111111,1.681159,2.900000,0.300000,36.000000,17.944444,71.388889,0.388199,0.357143,0.167702,0.086957,0.408696,19.208696,3.099088,0.498452,Elementary
WNL The millenials-ele.txt,2508.000000,567.000000,4.423280,302.000000,0.532628,12.682808,8.968099,9.628571,-129.931134,10.616667,18.200000,16.763158,1.714286,1.578947,0.473684,0.316667,0.500000,0.233333,0.368421,1.085714,2.133333,3.368421,0.368421,35.000000,18.200000,71.657143,0.461538,0.346154,0.112179,0.080128,0.462963,23.148148,3.402069,0.489796,Elementary
WNL Tributes-ele.txt,2810.000000,641.000000,4.383775,357.000000,0.556942,14.100652,9.970667,9.864865,-138.378438,11.380952,19.378378,14.937500,1.702703,1.312500,0.375000,0.269841,0.354167,0.269841,0.354167,1.297297,2.174603,2.854167,0.354167,37.000000,19.378378,75.945946,0.563342,0.256065,0.097035,0.083558,0.494737,23.252632,3.409738,0.517434,Elementary
WNL Use of e-cig-ele.txt,2710.000000,531.000000,5.103578,288.000000,0.542373,12.498135,8.837516,11.171429,-116.649511,8.820896,16.885714,15.972973,1.914286,1.810811,0.729730,0.432836,0.783784,0.119403,0.216216,1.057143,1.791045,3.243243,0.216216,35.000000,16.885714,77.885714,0.464615,0.335385,0.098462,0.101538,0.449541,22.027523,3.318699,0.549915,Elementary
WNL Vienna-ele.txt,1654.000000,360.000000,4.594444,224.000000,0.622222,11.805837,8.347987,10.000000,-123.555273,9.488372,17.739130,16.320000,1.869565,1.720000,0.440000,0.255814,0.440000,0.162791,0.280000,1.086957,2.860465,4.920000,0.280000,23.000000,17.739130,72.260870,0.515419,0.229075,0.171806,0.083700,0.480769,12.019231,2.451452,0.556373,Elementary
WNL Waiters-ele.txt,2964.000000,711.000000,4.168776,313.000000,0.440225,11.738417,8.300314,11.625000,-240.161029,10.298701,19.825000,18.022727,1.925000,1.750000,0.681818,0.454545,0.795455,0.142857,0.250000,1.100000,2.571429,4.500000,0.250000,40.000000,19.825000,74.225000,0.498741,0.322418,0.115869,0.062972,0.312500,12.500000,2.500000,0.500631,Elementary
WNL Ways Facebook changed-ele.txt,3460.000000,746.000000,4.638070,380.000000,0.509383,13.912788,9.837827,12.000000,-149.435479,10.934211,20.775000,18.886364,1.900000,1.727273,0.772727,0.447368,0.772727,0.210526,0.363636,1.100000,2.828947,4.886364,0.363636,40.000000,20.775000,86.500000,0.502262,0.289593,0.133484,0.074661,0.421875,22.781250,3.375000,0.531889,Elementary
WNL We must-ele.txt,2730.000000,610.000000,4.475410,274.000000,0.449180,11.093936,7.844597,10.250000,-145.031482,10.696970,22.062500,19.611111,2.062500,1.833333,0.722222,0.393939,0.722222,0.287879,0.527778,1.125000,2.060606,3.777778,0.527778,32.000000,22.062500,85.812500,0.575499,0.270655,0.094017,0.059829,0.305263,8.852632,2.103881,0.497167,Elementary
WNL Wealth therapy-ele.txt,2647.000000,594.000000,4.456229,281.000000,0.473064,11.529570,8.152637,10.093023,-103.805740,8.666667,15.720930,16.095238,1.813953,1.857143,0.714286,0.384615,0.714286,0.115385,0.214286,0.976744,2.102564,3.904762,0.214286,43.000000,15.720930,61.558140,0.433140,0.337209,0.165698,0.063953,0.310345,11.172414,2.363516,0.508876,Elementary
WNL What does Apple-ele.txt,2949.000000,632.000000,4.666139,317.000000,0.501582,12.609583,8.916322,10.619048,-115.671203,11.419355,16.857143,14.750000,1.476190,1.291667,0.500000,0.338710,0.437500,0.112903,0.145833,1.142857,2.112903,2.729167,0.145833,42.000000,16.857143,70.976190,0.510695,0.288770,0.114973,0.085561,0.398148,17.120370,2.925779,0.528249,Elementary
"WNL What is world's-ele.txt",2721.000000,607.000000,4.482702,329.000000,0.542010,13.353698,9.442490,9.375000,-114.316329,11.350000,17.025000,13.897959,1.500000,1.224490,0.387755,0.266667,0.326531,0.233333,0.285714,1.225000,2.050000,2.510204,0.285714,40.000000,17.025000,68.050000,0.485095,0.289973,0.132791,0.092141,0.401869,17.280374,2.939419,0.541850,Elementary
"WNL What's the secret-ele.txt",2096.000000,467.000000,4.488223,254.000000,0.543897,11.753718,8.311134,8.875000,-116.049626,12.159091,16.718750,15.285714,1.375000,1.257143,0.428571,0.340909,0.428571,0.045455,0.057143,1.093750,1.431818,1.800000,0.057143,32.000000,16.718750,65.500000,0.457831,0.297189,0.140562,0.104418,0.445946,14.716216,2.712583,0.465421,Elementary
WNL Who can stop Trump-ele.txt,2583.000000,551.000000,4.687840,326.000000,0.591652,13.888067,9.820346,10.787879,-130.357860,8.479452,18.757576,16.289474,2.212121,1.921053,1.052632,0.493151,0.947368,0.082192,0.157895,1.151515,1.616438,3.105263,0.157895,33.000000,18.757576,78.272727,0.451515,0.324242,0.130303,0.093939,0.476636,24.308411,3.486288,0.533118,Elementary
WNL Who invented-ele.txt,2577.000000,542.000000,4.754613,285.000000,0.525830,12.241798,8.656259,9.722222,-179.055581,10.383333,17.305556,14.833333,1.666667,1.428571,0.428571,0.283333,0.404762,0.150000,0.214286,1.166667,2.000000,2.857143,0.214286,36.000000,17.305556,73.166667,0.566343,0.291262,0.087379,0.055016,0.400000,14.400000,2.683282,0.495987,Elementary
WNL Why are people so wrong-ele.txt,2447.000000,519.000000,4.714836,239.000000,0.460501,10.490936,7.418212,11.464286,-139.802727,8.563380,21.714286,19.000000,2.535714,2.218750,1.343750,0.563380,1.250000,0.070423,0.156250,1.142857,1.887324,4.187500,0.156250,28.000000,21.714286,87.678571,0.443769,0.267477,0.164134,0.124620,0.284091,7.102273,1.884446,0.541118,Elementary
WNL Why we should -ele.txt,1954.000000,421.000000,4.641330,253.000000,0.600950,12.330466,8.718956,10.640000,-136.973040,9.134615,19.000000,15.833333,2.080000,1.733333,0.766667,0.423077,0.733333,0.250000,0.433333,1.200000,2.307692,4.000000,0.433333,25.000000,19.000000,78.800000,0.392996,0.330739,0.132296,0.143969,0.505882,21.752941,3.297949,0.541053,Elementary
WNL Why you should start work at 10-ele.txt,2308.000000,512.000000,4.507813,283.000000,0.552734,12.506951,8.843750,11.096774,-136.376712,10.545455,18.709677,17.058824,1.774194,1.617647,0.823529,0.436364,0.705882,0.290909,0.470588,1.096774,2.018182,3.264706,0.470588,31.000000,18.709677,74.709677,0.451049,0.297203,0.139860,0.111888,0.400000,13.600000,2.607681,0.493103,Elementary
WNL Will drones-ele.txt,2482.000000,556.000000,4.464029,294.000000,0.528777,12.468377,8.816474,11.171429,-120.732383,8.115385,18.085714,16.230769,2.228571,2.000000,0.897436,0.410256,0.820513,0.089744,0.179487,1.114286,1.192308,2.384615,0.179487,35.000000,18.085714,71.142857,0.420420,0.357357,0.114114,0.108108,0.344538,14.126050,2.657635,0.526066,Elementary
WNL Winter-ele.txt,2666.000000,603.000000,4.421227,306.000000,0.507463,12.461283,8.811458,9.300000,-117.661437,10.615385,17.250000,16.428571,1.625000,1.547619,0.500000,0.323077,0.500000,0.246154,0.380952,1.050000,1.892308,2.928571,0.380952,40.000000,17.250000,66.650000,0.516949,0.257062,0.138418,0.087571,0.406593,15.043956,2.742622,0.513043,Elementary
WNL World Cup-ele.txt,3004.000000,634.000000,4.738170,364.000000,0.574132,14.456287,10.222138,9.300000,-124.652665,9.821918,17.925000,14.340000,1.825000,1.460000,0.500000,0.315068,0.460000,0.150685,0.220000,1.250000,1.698630,2.480000,0.220000,40.000000,17.925000,74.975000,0.476658,0.277641,0.157248,0.088452,0.415929,19.548673,3.126393,0.567643,Elementary
WNL Young Americans-ele.txt,2969.000000,608.000000,4.883224,330.000000,0.542763,13.383267,9.463399,10.756757,-128.431384,9.619718,18.459459,15.883721,1.918919,1.651163,0.651163,0.394366,0.651163,0.140845,0.232558,1.162162,1.605634,2.651163,0.232558,37.000000,18.459459,80.459459,0.494764,0.290576,0.130890,0.083770,0.378378,15.891892,2.818855,0.559297,Elementary
Zero Hours-ele.txt,2359.000000,457.000000,5.161926,250.000000,0.547046,11.694507,8.269265,11.391304,-155.213025,11.772727,22.521739,19.923077,1.913043,1.692308,0.730769,0.386364,0.653846,0.318182,0.538462,1.130435,3.363636,5.692308,0.538462,23.000000,22.521739,103.956522,0.535971,0.237410,0.187050,0.039568,0.469697,14.560606,2.698204,0.536680,Elementary
Amazon-int.txt,2621.000000,512.000000,5.119141,283.000000,0.552734,12.506951,8.843750,10.250000,-252.735704,14.170732,18.156250,19.366667,1.281250,1.366667,0.633333,0.439024,0.600000,0.414634,0.566667,0.937500,5.024390,6.866667,0.566667,32.000000,18.156250,83.156250,0.509375,0.250000,0.184375,0.056250,0.475000,18.050000,3.004164,0.550775,Intermediate
Amsterdam-int.txt,2229.000000,451.000000,4.942350,256.000000,0.567627,12.054569,8.523868,13.300000,-169.465283,11.000000,24.750000,23.571429,2.250000,2.142857,1.000000,0.466667,1.000000,0.311111,0.666667,1.050000,2.644444,5.666667,0.666667,20.000000,24.750000,111.450000,0.451613,0.329749,0.150538,0.068100,0.467391,20.097826,3.170002,0.563636,Intermediate
Anita-int.txt,3284.000000,687.000000,4.780204,388.000000,0.564774,14.803123,10.467389,11.500000,-151.042668,10.914286,21.222222,20.105263,1.944444,1.842105,0.842105,0.428571,0.789474,0.271429,0.500000,1.055556,3.300000,6.078947,0.500000,36.000000,21.222222,91.444444,0.458438,0.279597,0.204030,0.057935,0.477477,25.306306,3.557127,0.519634,Intermediate
Arctic mapping-int.txt,2759.000000,579.000000,4.765112,338.000000,0.583765,14.046801,9.932588,13.818182,-202.925900,13.166667,28.727273,26.333333,2.181818,2.000000,1.000000,0.458333,0.916667,0.333333,0.666667,1.090909,4.625000,9.250000,0.666667,22.000000,28.727273,125.409091,0.542522,0.290323,0.120235,0.046921,0.555556,30.555556,3.908680,0.539557,Intermediate
Banksy-int.txt,2706.000000,591.000000,4.578680,302.000000,0.510998,12.422620,8.784119,13.571429,-203.450717,11.553571,30.809524,24.884615,2.666667,2.153846,1.576923,0.535714,1.153846,0.214286,0.461538,1.238095,3.017857,6.500000,0.461538,21.000000,30.809524,128.857143,0.511696,0.330409,0.096491,0.061404,0.433628,21.247788,3.259432,0.528594,Intermediate
Billionaires-int.txt,2325.000000,494.000000,4.706478,274.000000,0.554656,12.327843,8.717101,13.086957,-156.073666,11.744681,24.000000,21.230769,2.043478,1.807692,0.884615,0.446809,0.807692,0.212766,0.384615,1.130435,3.000000,5.423077,0.384615,23.000000,24.000000,101.086957,0.476351,0.290541,0.155405,0.077703,0.569767,27.918605,3.736215,0.536232,Intermediate
Blackberry-int.txt,4040.000000,822.000000,4.914842,458.000000,0.557178,15.974584,11.295737,9.163265,-138.004714,12.025316,19.387755,15.079365,1.612245,1.253968,0.317460,0.253165,0.317460,0.253165,0.317460,1.285714,2.341772,2.936508,0.317460,49.000000,19.387755,82.938776,0.554672,0.244533,0.113320,0.087475,0.439024,23.707317,3.442914,0.529474,Intermediate
Bolivia-int.txt,3413.000000,682.000000,5.004399,337.000000,0.494135,12.904397,9.124787,11.636364,-157.262921,10.657143,22.606061,20.722222,2.121212,1.944444,1.027778,0.500000,0.972222,0.214286,0.416667,1.090909,3.500000,6.805556,0.416667,33.000000,22.606061,103.666667,0.515892,0.303178,0.144254,0.036675,0.451613,25.290323,3.556004,0.548257,Intermediate
Bonus pay-int.txt,2565.000000,514.000000,4.990272,294.000000,0.571984,12.967784,9.169608,11.680000,-156.232690,13.372093,23.000000,21.296296,1.720000,1.592593,0.666667,0.395349,0.629630,0.232558,0.370370,1.080000,4.116279,6.555556,0.370370,25.000000,23.000000,102.920000,0.518868,0.286164,0.147799,0.047170,0.538462,26.384615,3.632122,0.553043,Intermediate
Brazil-int.txt,3667.000000,700.000000,5.238571,406.000000,0.580000,15.345358,10.850806,10.444444,-215.590714,13.000000,22.027778,18.880952,1.694444,1.452381,0.428571,0.295082,0.428571,0.409836,0.595238,1.166667,3.163934,4.595238,0.595238,36.000000,22.027778,102.750000,0.525612,0.262806,0.140312,0.071269,0.550847,35.805085,4.231140,0.566204,Intermediate
Cigarettes-int.txt,3157.000000,600.000000,5.261667,323.000000,0.538333,13.186420,9.324207,14.272727,-205.700528,11.186441,30.000000,22.000000,2.681818,1.966667,1.066667,0.440678,0.866667,0.271186,0.533333,1.363636,2.338983,4.600000,0.533333,22.000000,30.000000,143.863636,0.539084,0.283019,0.132075,0.045822,0.476190,23.809524,3.450328,0.562121,Intermediate
climate change -int.txt,2923.000000,542.000000,5.392989,323.000000,0.595941,13.874038,9.810426,10.035714,-156.326472,11.788462,21.892857,18.575758,1.857143,1.575758,0.424242,0.230769,0.363636,0.365385,0.575758,1.178571,2.634615,4.151515,0.575758,28.000000,21.892857,104.964286,0.464286,0.258242,0.197802,0.079670,0.521277,25.542553,3.573692,0.593801,Intermediate
Coal to challenge oil-int.txt,2119.000000,426.000000,4.974178,239.000000,0.561033,11.579588,8.188005,11.764706,-190.858567,16.785714,27.647059,24.736842,1.647059,1.473684,0.578947,0.321429,0.473684,0.357143,0.526316,1.117647,4.714286,6.947368,0.526316,17.000000,27.647059,125.117647,0.600733,0.201465,0.142857,0.054945,0.600000,19.800000,3.146427,0.580851,Intermediate
Copyright-int.txt,2835.000000,574.000000,4.939024,341.000000,0.594077,14.233065,10.064297,13.521739,-202.294545,9.861538,27.869565,20.031250,2.826087,2.031250,1.375000,0.507692,1.031250,0.338462,0.687500,1.391304,2.261538,4.593750,0.687500,23.000000,27.869565,123.608696,0.563584,0.297688,0.095376,0.043353,0.533981,29.368932,3.832032,0.539782,Intermediate
Crowdfunding-int.txt,3671.000000,808.000000,4.543317,414.000000,0.512376,14.564469,10.298635,12.783784,-160.696171,12.728571,24.081081,21.214286,1.891892,1.666667,0.857143,0.457143,0.761905,0.414286,0.690476,1.135135,2.871429,4.785714,0.690476,37.000000,24.081081,99.216216,0.488017,0.339869,0.117647,0.054466,0.435897,29.641026,3.849742,0.515152,Intermediate
Denmark-int.txt,2708.000000,619.000000,4.374798,328.000000,0.529887,13.183433,9.322095,12.656250,-148.980998,9.342466,21.312500,16.238095,2.281250,1.738095,0.785714,0.369863,0.642857,0.178082,0.309524,1.312500,1.808219,3.142857,0.309524,32.000000,21.312500,84.875000,0.381081,0.378378,0.116216,0.124324,0.407143,23.207143,3.406402,0.542522,Intermediate
Everest-int.txt,4278.000000,902.000000,4.742794,472.000000,0.523282,15.715881,11.112806,10.568627,-139.591989,13.197368,19.666667,19.666667,1.490196,1.490196,0.431373,0.276316,0.411765,0.315789,0.470588,1.000000,3.105263,4.627451,0.470588,51.000000,19.666667,83.882353,0.489796,0.289425,0.146568,0.074212,0.429487,28.775641,3.793128,0.537388,Intermediate
Exercise-int.txt,3555.000000,756.000000,4.702381,399.000000,0.527778,14.511490,10.261173,10.692308,-152.561451,11.364865,21.564103,17.520833,1.897436,1.541667,0.812500,0.418919,0.645833,0.216216,0.333333,1.230769,2.567568,3.958333,0.333333,39.000000,21.564103,91.153846,0.457077,0.290023,0.155452,0.097448,0.488000,29.768000,3.857979,0.512485,Intermediate
Facebook deserted by millions of users-int.txt,2790.000000,568.000000,4.911972,330.000000,0.580986,13.846492,9.790949,10.666667,-148.947370,12.745098,21.666667,19.696970,1.700000,1.545455,0.515152,0.333333,0.515152,0.156863,0.242424,1.100000,2.549020,3.939394,0.242424,30.000000,21.666667,93.000000,0.551075,0.266129,0.115591,0.067204,0.515152,26.272727,3.624412,0.572308,Intermediate
False memory-int.txt,3817.000000,769.000000,4.963589,381.000000,0.495449,13.739211,9.715090,11.891892,-153.322642,11.236842,23.081081,20.829268,2.054054,1.853659,0.829268,0.421053,0.780488,0.210526,0.390244,1.108108,3.078947,5.707317,0.390244,37.000000,23.081081,103.594595,0.457447,0.280851,0.187234,0.074468,0.424242,23.757576,3.446562,0.550351,Intermediate
Ferguson-int.txt,3479.000000,772.000000,4.506477,384.000000,0.497409,13.820462,9.772543,11.589744,-141.240180,11.459459,21.743590,16.960000,1.897436,1.480000,0.580000,0.324324,0.480000,0.297297,0.440000,1.282051,2.797297,4.140000,0.440000,39.000000,21.743590,89.205128,0.473068,0.313817,0.145199,0.067916,0.432836,25.104478,3.542914,0.503538,Intermediate
Fitness-int.txt,3115.000000,692.000000,4.501445,402.000000,0.580925,15.281747,10.805827,9.976744,-134.582974,11.791045,18.372093,16.808511,1.558140,1.425532,0.468085,0.343284,0.489362,0.179104,0.255319,1.093023,2.537313,3.617021,0.255319,43.000000,18.372093,72.441860,0.433333,0.328571,0.130952,0.107143,0.427536,25.224638,3.551383,0.531646,Intermediate
Food shortages-int.txt,2719.000000,541.000000,5.025878,289.000000,0.534196,12.425080,8.785859,12.666667,-170.632093,12.333333,24.666667,21.925926,2.000000,1.777778,0.666667,0.354167,0.629630,0.291667,0.518519,1.125000,3.791667,6.740741,0.518519,24.000000,24.666667,113.625000,0.522523,0.273273,0.147147,0.057057,0.483516,21.274725,3.261497,0.562500,Intermediate
Gangs-int.txt,3614.000000,817.000000,4.423501,408.000000,0.499388,14.274113,10.093322,9.500000,-125.817442,8.336364,14.790323,13.289855,1.774194,1.594203,0.637681,0.390909,0.623188,0.109091,0.173913,1.112903,1.318182,2.101449,0.173913,62.000000,14.790323,58.419355,0.390756,0.380252,0.134454,0.094538,0.392265,27.850829,3.731677,0.519084,Intermediate
Gorillas and oil-int.txt,2950.000000,603.000000,4.892206,323.000000,0.535655,13.153577,9.300983,9.970588,-136.171145,12.773585,19.911765,18.297297,1.558824,1.432432,0.405405,0.301887,0.432432,0.339623,0.486486,1.088235,2.396226,3.432432,0.486486,34.000000,19.911765,87.000000,0.529255,0.260638,0.130319,0.079787,0.489796,23.510204,3.428571,0.555391,Intermediate
Greeks and drugs-int.txt,3361.000000,699.000000,4.808298,380.000000,0.543634,14.372920,10.163189,11.051282,-136.649842,9.646341,20.282051,17.577778,2.102564,1.822222,0.733333,0.353659,0.644444,0.182927,0.333333,1.153846,2.865854,5.222222,0.333333,39.000000,20.282051,86.384615,0.447727,0.334091,0.136364,0.081818,0.442177,28.741497,3.790877,0.556258,Intermediate
Hillsborough-int.txt,3618.000000,721.000000,5.018031,358.000000,0.496533,13.332617,9.427584,12.147059,-156.174141,10.904110,23.411765,19.900000,2.147059,1.825000,0.875000,0.452055,0.825000,0.191781,0.350000,1.176471,2.136986,3.900000,0.350000,34.000000,23.411765,106.647059,0.548463,0.295508,0.087470,0.068558,0.432000,23.328000,3.415260,0.531407,Intermediate
Insects-int.txt,3242.000000,685.000000,4.732847,387.000000,0.564964,14.786510,10.455641,10.823529,-159.295542,13.625000,22.441176,19.075000,1.647059,1.400000,0.525000,0.339286,0.475000,0.500000,0.700000,1.176471,2.982143,4.175000,0.700000,34.000000,22.441176,95.588235,0.507246,0.263285,0.137681,0.091787,0.486239,25.770642,3.589613,0.542595,Intermediate
