document,CharacterCount,WordCount,AverageWordLength,UniqueWordsCount,TypeTokenRatio,RootTypeTokenRatio,CorrectedTypeTokenRatio,AvgTreeDepth,AvgTreeScore,MLC,MLS,MLT,C_S,C_T,CT_T,DC_C,DC_T,CP_C,CP_T,T_S,CN_C,CN_T,VP_T,SentenceCount,AvgSentenceLengthInWords,AvgSentenceLengthInChars,NounVariation,VerbVariation,AdjectiveVariation,AdverbVariation,VerbVariation1,SquaredVerbVariation1,CorrectedVerbVariation1,LexicalDensity,label
WNL-Novel-way-ele.txt,2208.000000,496.000000,4.451613,281.000000,0.566532,12.617272,8.921759,9.794118,-109.137228,10.517857,17.323529,15.500000,1.647059,1.473684,0.421053,0.267857,0.394737,0.178571,0.263158,1.117647,2.214286,3.263158,0.263158,34.000000,17.323529,65.588235,0.433447,0.337884,0.129693,0.098976,0.444444,19.555556,3.126944,0.497453,0_Elementary
WNL-On-the-trail-ele.txt,2990.000000,647.000000,4.621329,371.000000,0.573416,14.585515,10.313517,9.040000,-124.008550,9.512500,15.220000,14.092593,1.600000,1.481481,0.444444,0.300000,0.444444,0.137500,0.203704,1.080000,2.012500,2.981481,0.203704,50.000000,15.220000,60.220000,0.497512,0.278607,0.136816,0.087065,0.482143,26.035714,3.608027,0.528252,0_Elementary
WNL-Organic-Food-ele.txt,2834.000000,572.000000,4.954545,271.000000,0.473776,11.331079,8.012283,10.500000,-130.302457,8.958904,19.235294,18.166667,2.147059,2.027778,0.972222,0.479452,0.972222,0.273973,0.555556,1.058824,2.452055,4.972222,0.555556,34.000000,19.235294,84.147059,0.468927,0.254237,0.197740,0.079096,0.388889,13.611111,2.608746,0.541284,0_Elementary
WNL-Pacific-Islanders-ele.txt,2999.000000,660.000000,4.543939,307.000000,0.465152,11.949959,8.449897,9.906977,-115.872548,10.760563,17.767442,14.980392,1.651163,1.392157,0.372549,0.253521,0.352941,0.126761,0.176471,1.186047,2.380282,3.313725,0.176471,43.000000,17.767442,70.441860,0.526448,0.267003,0.138539,0.068010,0.330189,11.556604,2.403810,0.519634,0_Elementary
WNL-Pizza-chain-ele.txt,2623.000000,583.000000,4.499142,307.000000,0.526587,12.714641,8.990609,10.026316,-119.988287,9.521127,17.789474,14.382979,1.868421,1.510638,0.659574,0.366197,0.553191,0.126761,0.191489,1.236842,1.309859,1.978723,0.191489,38.000000,17.789474,69.447368,0.502941,0.338235,0.091176,0.067647,0.408696,19.208696,3.099088,0.502959,0_Elementary
WNL-Planet-ele.txt,3190.000000,656.000000,4.862805,332.000000,0.506098,12.962422,9.165817,11.448276,-168.912714,9.073171,25.655172,18.600000,2.827586,2.050000,1.100000,0.475610,0.975000,0.109756,0.225000,1.379310,1.609756,3.300000,0.225000,29.000000,25.655172,110.413793,0.473815,0.276808,0.157107,0.092269,0.396396,17.441441,2.953087,0.538978,0_Elementary
WNL-Poverty-ele.txt,3025.000000,649.000000,4.661017,328.000000,0.505393,12.875126,9.104089,12.125000,-147.318729,10.865672,22.750000,20.222222,2.093750,1.861111,0.861111,0.432836,0.805556,0.268657,0.500000,1.125000,2.611940,4.861111,0.500000,32.000000,22.750000,94.718750,0.450521,0.273438,0.179688,0.096354,0.419048,18.438095,3.036288,0.527473,0_Elementary
WNL-Revolution-ele.txt,1888.000000,416.000000,4.538462,249.000000,0.598558,12.208229,8.632522,10.030303,-104.858456,8.450000,15.363636,13.342105,1.818182,1.578947,0.552632,0.316667,0.500000,0.116667,0.184211,1.151515,1.616667,2.552632,0.184211,33.000000,15.363636,57.878788,0.490347,0.343629,0.092664,0.073359,0.382022,12.988764,2.548408,0.510848,0_Elementary
WNL-Rwanda-ele.txt,2508.000000,533.000000,4.705441,324.000000,0.607880,14.033998,9.923535,9.388889,-123.846081,11.350877,17.972222,16.589744,1.583333,1.461538,0.358974,0.245614,0.358974,0.333333,0.487179,1.083333,2.561404,3.743590,0.487179,36.000000,17.972222,70.388889,0.571429,0.270833,0.107143,0.050595,0.428571,16.714286,2.890872,0.519320,0_Elementary
WNL-Satnav-ele.txt,2188.000000,450.000000,4.862222,239.000000,0.531111,11.266568,7.966667,11.535714,-123.857955,8.296875,18.964286,18.310345,2.285714,2.206897,0.793103,0.359375,0.793103,0.109375,0.241379,1.035714,1.359375,3.000000,0.241379,28.000000,18.964286,79.428571,0.471014,0.322464,0.123188,0.083333,0.359551,11.505618,2.398501,0.519774,0_Elementary
WNL-Scarlett-ele.txt,1862.000000,412.000000,4.519417,233.000000,0.565534,11.479086,8.116940,11.423077,-123.347823,8.517241,19.000000,17.034483,2.230769,2.000000,0.862069,0.431034,0.862069,0.034483,0.068966,1.115385,1.948276,3.896552,0.068966,26.000000,19.000000,72.615385,0.435294,0.337255,0.137255,0.090196,0.360465,11.174419,2.363728,0.516194,0_Elementary
WNL-School-ele.txt,2964.000000,638.000000,4.645768,334.000000,0.523511,13.223187,9.350205,10.916667,-138.045434,11.656250,20.722222,18.195122,1.777778,1.560976,0.487805,0.296875,0.463415,0.296875,0.463415,1.138889,2.703125,4.219512,0.463415,36.000000,20.722222,82.722222,0.470588,0.312020,0.143223,0.074169,0.377049,17.344262,2.944848,0.524129,0_Elementary
WNL-School-Sports-ele.txt,2762.000000,576.000000,4.795139,303.000000,0.526042,12.625000,8.927223,12.826087,-190.268185,12.764706,28.304348,26.040000,2.217391,2.040000,0.880000,0.431373,0.880000,0.411765,0.840000,1.086957,3.568627,7.280000,0.840000,23.000000,28.304348,120.695652,0.495702,0.263610,0.166189,0.074499,0.380435,13.315217,2.580234,0.536098,0_Elementary
WNL-Scientist-ele.txt,2382.000000,498.000000,4.783133,254.000000,0.510040,11.382012,8.048298,11.038462,-149.394632,10.196429,21.961538,18.419355,2.153846,1.806452,0.741935,0.392857,0.709677,0.375000,0.677419,1.192308,2.089286,3.774194,0.677419,26.000000,21.961538,91.923077,0.575080,0.261981,0.102236,0.060703,0.341463,9.560976,2.186433,0.548161,0_Elementary
WNL-Scottish-referendum-ele.txt,2681.000000,567.000000,4.728395,285.000000,0.502646,11.968875,8.463273,11.515152,-124.755351,9.797101,20.484848,18.777778,2.090909,1.916667,0.666667,0.362319,0.694444,0.130435,0.250000,1.090909,2.014493,3.861111,0.250000,33.000000,20.484848,82.272727,0.521212,0.281818,0.106061,0.090909,0.365591,12.430108,2.493001,0.488166,0_Elementary
WNL-SeaWorld-ele.txt,1836.000000,397.000000,4.624685,230.000000,0.579345,11.543369,8.162395,11.136364,-141.945745,10.318182,20.636364,16.814815,2.000000,1.629630,0.629630,0.340909,0.555556,0.113636,0.185185,1.227273,1.750000,2.851852,0.185185,22.000000,20.636364,84.227273,0.538462,0.316239,0.102564,0.042735,0.527027,20.554054,3.205780,0.515419,0_Elementary
WNL-Shakespeare-ele.txt,3245.000000,645.000000,5.031008,343.000000,0.531783,13.505612,9.549910,10.647059,-143.670642,13.436364,21.735294,19.972973,1.617647,1.486486,0.432432,0.290909,0.432432,0.545455,0.810811,1.088235,3.181818,4.729730,0.810811,34.000000,21.735294,95.794118,0.557951,0.293801,0.086253,0.061995,0.486239,25.770642,3.589613,0.502030,0_Elementary
WNL-shark-ele.txt,3017.000000,621.000000,4.858293,322.000000,0.518519,12.921415,9.136820,11.866667,-156.822122,9.253165,24.366667,17.000000,2.633333,1.837209,0.953488,0.455696,0.837209,0.164557,0.302326,1.433333,1.974684,3.627907,0.302326,30.000000,24.366667,101.000000,0.501333,0.365333,0.082667,0.050667,0.335766,15.445255,2.778962,0.512996,0_Elementary
WNL-Ships-noise-ele.txt,2712.000000,580.000000,4.675862,302.000000,0.520690,12.539867,8.867025,11.937500,-144.877480,10.365079,20.406250,18.138889,1.968750,1.750000,0.694444,0.396825,0.694444,0.126984,0.222222,1.125000,2.904762,5.083333,0.222222,32.000000,20.406250,85.125000,0.470752,0.278552,0.153203,0.097493,0.380000,14.440000,2.687006,0.549770,0_Elementary
WNL-Shocking-ele.txt,2463.000000,526.000000,4.682510,255.000000,0.484791,11.118528,7.861987,11.031250,-118.471638,10.051724,18.218750,15.756757,1.812500,1.567568,0.675676,0.396552,0.621622,0.258621,0.405405,1.156250,1.655172,2.594595,0.405405,32.000000,18.218750,77.093750,0.394558,0.363946,0.125850,0.115646,0.392523,16.485981,2.871061,0.504288,0_Elementary
WNL-Shops-ele.txt,2921.000000,617.000000,4.734198,327.000000,0.529984,13.164524,9.308724,11.513514,-130.574037,9.243590,19.486486,18.025000,2.108108,1.950000,1.025000,0.500000,0.975000,0.102564,0.200000,1.081081,1.871795,3.650000,0.200000,37.000000,19.486486,79.432432,0.486339,0.327869,0.098361,0.087432,0.400000,19.200000,3.098387,0.507628,0_Elementary
WNL-six-well-paid-jobs-ele.txt,3407.000000,705.000000,4.832624,347.000000,0.492199,13.068776,9.241020,9.857143,-142.982999,16.254902,19.738095,22.405405,1.214286,1.378378,0.270270,0.235294,0.324324,0.352941,0.486486,0.880952,3.980392,5.486486,0.486486,42.000000,19.738095,81.309524,0.492857,0.247619,0.183333,0.076190,0.432692,19.471154,3.120189,0.506634,0_Elementary
WNL-Six-year-olds-ele.txt,2385.000000,469.000000,5.085288,282.000000,0.601279,13.021550,9.207626,10.269231,-151.487486,12.952381,20.923077,19.428571,1.615385,1.500000,0.500000,0.333333,0.500000,0.357143,0.535714,1.076923,3.000000,4.500000,0.535714,26.000000,20.923077,92.115385,0.525424,0.271186,0.145763,0.057627,0.450000,16.200000,2.846050,0.542279,0_Elementary
WNL-Spain-Robin-Hood-ele.txt,1679.000000,386.000000,4.349741,215.000000,0.556995,10.943212,7.738019,10.111111,-99.284865,9.543478,16.259259,14.161290,1.703704,1.483871,0.451613,0.282609,0.419355,0.086957,0.129032,1.148148,1.608696,2.387097,0.129032,27.000000,16.259259,62.333333,0.487685,0.349754,0.098522,0.064039,0.450704,14.422535,2.685380,0.462415,0_Elementary
WNL-Spain-Wetlands-ele.txt,3101.000000,676.000000,4.587278,384.000000,0.568047,14.769231,10.443423,9.600000,-111.841571,10.342105,17.466667,15.411765,1.688889,1.490196,0.411765,0.250000,0.372549,0.184211,0.274510,1.133333,2.657895,3.960784,0.274510,45.000000,17.466667,69.577778,0.475490,0.262255,0.154412,0.107843,0.467290,23.364486,3.417930,0.519084,0_Elementary
WNL-Star-Wars-ele.txt,2658.000000,578.000000,4.598616,314.000000,0.543253,13.060678,9.235294,10.171429,-137.407232,10.967213,19.114286,16.725000,1.742857,1.525000,0.475000,0.278689,0.425000,0.196721,0.300000,1.142857,2.459016,3.750000,0.300000,35.000000,19.114286,76.457143,0.578212,0.251397,0.114525,0.055866,0.433333,16.900000,2.906888,0.535127,0_Elementary
WNL-Still-no-flying-cars-ele.txt,2945.000000,585.000000,5.034188,322.000000,0.550427,13.313062,9.413756,11.576923,-175.346667,11.836364,25.038462,22.448276,2.115385,1.896552,0.896552,0.472727,0.896552,0.509091,0.965517,1.115385,2.581818,4.896552,0.965517,26.000000,25.038462,113.269231,0.490515,0.298103,0.130081,0.081301,0.472727,24.581818,3.505839,0.566820,0_Elementary
WNL-Swarthy-caveman-ele.txt,2070.000000,429.000000,4.825175,247.000000,0.575758,11.925272,8.432441,10.695652,-143.601604,10.191489,20.826087,18.423077,2.043478,1.807692,0.884615,0.446809,0.807692,0.191489,0.346154,1.130435,2.744681,4.961538,0.346154,23.000000,20.826087,90.347826,0.423664,0.282443,0.206107,0.087786,0.472973,16.554054,2.876982,0.546973,0_Elementary
WNL-Switched-Babies-ele.txt,1627.000000,363.000000,4.482094,201.000000,0.553719,10.549764,7.459810,10.782609,-116.627780,8.411765,18.652174,14.300000,2.217391,1.700000,0.700000,0.352941,0.600000,0.058824,0.100000,1.304348,1.431373,2.433333,0.100000,23.000000,18.652174,71.173913,0.435407,0.363636,0.105263,0.095694,0.342105,8.894737,2.108878,0.487179,0_Elementary
WNL-Ten-ideas-ele.txt,1830.000000,379.000000,4.828496,244.000000,0.643799,12.533438,8.862479,9.692308,-123.106412,12.647059,16.538462,15.357143,1.307692,1.214286,0.250000,0.205882,0.250000,0.176471,0.214286,1.076923,3.294118,4.000000,0.214286,26.000000,16.538462,70.692308,0.535865,0.219409,0.177215,0.067511,0.519231,14.019231,2.647568,0.551163,0_Elementary
WNL-The-age-of-music-ele.txt,2125.000000,463.000000,4.589633,279.000000,0.602592,12.966230,9.168509,10.107143,-133.944028,10.166667,19.607143,17.709677,1.928571,1.741935,0.483871,0.277778,0.483871,0.185185,0.322581,1.107143,2.074074,3.612903,0.322581,28.000000,19.607143,76.357143,0.503472,0.256944,0.149306,0.090278,0.405405,12.162162,2.465985,0.524590,0_Elementary
WNL-The-Greek-island-ele.txt,2897.000000,640.000000,4.526563,357.000000,0.557813,14.111664,9.978453,9.789474,-126.254159,10.108108,19.684211,16.622222,1.947368,1.644444,0.533333,0.297297,0.488889,0.148649,0.244444,1.184211,1.918919,3.155556,0.244444,38.000000,19.684211,76.710526,0.438287,0.279597,0.163728,0.118388,0.468468,24.360360,3.490011,0.530749,0_Elementary
WNL-The-last-ele.txt,2161.000000,487.000000,4.437372,258.000000,0.529774,11.691096,8.266853,8.200000,-97.500655,10.203704,13.775000,11.978261,1.350000,1.173913,0.217391,0.222222,0.260870,0.148148,0.173913,1.150000,2.111111,2.478261,0.173913,40.000000,13.775000,54.025000,0.420875,0.276094,0.215488,0.087542,0.390244,12.487805,2.498780,0.539020,0_Elementary
WNL-The-lightweight-ele.txt,2584.000000,589.000000,4.387097,271.000000,0.460102,11.166360,7.895809,10.861111,-121.778027,9.428571,18.333333,16.097561,1.944444,1.707317,0.756098,0.414286,0.707317,0.171429,0.292683,1.138889,1.657143,2.829268,0.292683,36.000000,18.333333,72.000000,0.385802,0.354938,0.166667,0.092593,0.400000,18.400000,3.033150,0.490909,0_Elementary
WNL-The-millenials-ele.txt,2547.000000,567.000000,4.492063,307.000000,0.541446,12.892788,9.116578,9.714286,-129.548196,11.081967,19.314286,17.333333,1.742857,1.564103,0.461538,0.278689,0.435897,0.229508,0.358974,1.114286,2.147541,3.358974,0.358974,35.000000,19.314286,73.428571,0.439628,0.346749,0.105263,0.108359,0.401786,18.080357,3.006689,0.477811,0_Elementary
WNL-Tributes-ele.txt,2841.000000,643.000000,4.418351,365.000000,0.567652,14.394195,10.178233,10.027027,-141.060008,11.857143,20.189189,17.372093,1.702703,1.465116,0.395349,0.269841,0.395349,0.285714,0.418605,1.162162,2.269841,3.325581,0.418605,37.000000,20.189189,77.216216,0.555556,0.260163,0.097561,0.086721,0.489583,23.010417,3.391933,0.493976,0_Elementary
WNL-Use-of-e-cig-ele.txt,2732.000000,533.000000,5.125704,293.000000,0.549719,12.691239,8.974061,11.200000,-118.118319,8.884058,17.514286,16.131579,1.971429,1.815789,0.710526,0.405797,0.736842,0.144928,0.263158,1.085714,1.826087,3.315789,0.263158,35.000000,17.514286,78.914286,0.458716,0.342508,0.097859,0.100917,0.428571,20.571429,3.207135,0.533442,0_Elementary
WNL-Vienna-ele.txt,1681.000000,361.000000,4.656510,227.000000,0.628809,11.947368,8.448065,9.782609,-121.935036,10.116279,18.913043,16.730769,1.869565,1.653846,0.384615,0.232558,0.384615,0.162791,0.269231,1.130435,2.744186,4.538462,0.269231,23.000000,18.913043,74.043478,0.519651,0.227074,0.165939,0.087336,0.442308,10.173077,2.255336,0.526437,0_Elementary
WNL-Waiters-ele.txt,2999.000000,713.000000,4.206171,321.000000,0.450210,12.021544,8.500516,11.775000,-240.776209,10.121951,20.750000,18.863636,2.050000,1.863636,0.750000,0.463415,0.863636,0.134146,0.250000,1.100000,2.841463,5.295455,0.250000,40.000000,20.750000,75.175000,0.471605,0.338272,0.113580,0.076543,0.277372,10.540146,2.295664,0.487952,0_Elementary
WNL-Ways-Facebook-changed-ele.txt,3497.000000,753.000000,4.644090,384.000000,0.509960,13.993738,9.895067,11.550000,-149.190727,10.585366,21.700000,18.083333,2.050000,1.708333,0.729167,0.414634,0.708333,0.182927,0.312500,1.200000,2.524390,4.312500,0.312500,40.000000,21.700000,87.825000,0.484375,0.301339,0.129464,0.084821,0.400000,21.600000,3.286335,0.516129,0_Elementary
WNL-We-must-ele.txt,2756.000000,615.000000,4.481301,281.000000,0.456911,11.331014,8.012237,10.187500,-147.162157,10.608696,22.875000,18.300000,2.156250,1.725000,0.700000,0.347826,0.600000,0.246377,0.425000,1.250000,2.028986,3.500000,0.425000,32.000000,22.875000,87.187500,0.571023,0.275568,0.093750,0.059659,0.309278,9.278351,2.153874,0.480874,0_Elementary
WNL-Wealth-therapy-ele.txt,2697.000000,601.000000,4.487521,293.000000,0.487521,11.951719,8.451142,9.720930,-104.471014,9.075000,16.883721,16.133333,1.860465,1.777778,0.466667,0.287500,0.511111,0.112500,0.200000,1.046512,1.812500,3.222222,0.200000,43.000000,16.883721,63.395349,0.422857,0.340000,0.162857,0.074286,0.285714,9.714286,2.203893,0.482094,0_Elementary
WNL-What's-the-secret-ele.txt,2109.000000,470.000000,4.487234,255.000000,0.542553,11.762273,8.317183,9.187500,-113.283597,10.538462,17.125000,14.810811,1.625000,1.405405,0.486486,0.346154,0.486486,0.038462,0.054054,1.156250,1.153846,1.621622,0.054054,32.000000,17.125000,65.906250,0.426877,0.328063,0.138340,0.106719,0.385542,12.337349,2.483682,0.461679,0_Elementary
WNL-What-does-Apple-ele.txt,2964.000000,637.000000,4.653061,318.000000,0.499215,12.599619,8.909276,10.166667,-115.541017,11.296875,17.214286,12.910714,1.523810,1.142857,0.339286,0.250000,0.285714,0.125000,0.142857,1.333333,1.796875,2.053571,0.142857,42.000000,17.214286,71.333333,0.502646,0.296296,0.111111,0.089947,0.383929,16.508929,2.873058,0.522822,0_Elementary
WNL-What-is-world's-ele.txt,2727.000000,615.000000,4.434146,330.000000,0.536585,13.306884,9.409388,8.950000,-114.170667,11.728814,17.300000,13.056604,1.475000,1.113208,0.283019,0.203390,0.226415,0.237288,0.264151,1.325000,1.983051,2.207547,0.264151,40.000000,17.300000,68.375000,0.490463,0.286104,0.130790,0.092643,0.390476,16.009524,2.829269,0.530347,0_Elementary
WNL-Who-can-stop-Trump-ele.txt,2622.000000,556.000000,4.715827,334.000000,0.600719,14.164755,10.015994,10.939394,-127.089283,8.225000,19.939394,16.450000,2.424242,2.000000,0.975000,0.450000,0.900000,0.075000,0.150000,1.212121,1.425000,2.850000,0.150000,33.000000,19.939394,80.000000,0.429429,0.336336,0.132132,0.102102,0.419643,19.723214,3.140320,0.506079,0_Elementary
WNL-Who-invented-ele.txt,2614.000000,546.000000,4.787546,294.000000,0.538462,12.582038,8.896845,9.750000,-179.409188,11.186441,18.333333,15.348837,1.638889,1.372093,0.395349,0.254237,0.348837,0.169492,0.232558,1.194444,2.203390,3.023256,0.232558,36.000000,18.333333,74.666667,0.536741,0.306709,0.089457,0.067093,0.385417,14.260417,2.670245,0.474242,0_Elementary
WNL-Why-are-people-so-wrong-ele.txt,2456.000000,520.000000,4.723077,242.000000,0.465385,10.612402,7.504101,11.428571,-141.132516,8.690141,22.035714,19.281250,2.535714,2.218750,1.343750,0.563380,1.250000,0.070423,0.156250,1.142857,1.971831,4.375000,0.156250,28.000000,22.035714,88.071429,0.442424,0.266667,0.163636,0.127273,0.272727,6.545455,1.809068,0.534846,0_Elementary
WNL-Why-we-should--ele.txt,1969.000000,426.000000,4.622066,254.000000,0.596244,12.306340,8.701897,10.440000,-136.719447,9.074074,19.600000,14.411765,2.160000,1.588235,0.617647,0.351852,0.558824,0.240741,0.382353,1.360000,2.111111,3.352941,0.382353,25.000000,19.600000,79.480000,0.382239,0.335907,0.135135,0.146718,0.459770,18.390805,3.032392,0.528571,0_Elementary
WNL-Why-you-should-start-work-at-10-ele.txt,2336.000000,512.000000,4.562500,289.000000,0.564453,12.772116,9.031250,11.322581,-134.396879,9.353846,19.612903,17.882353,2.096774,1.911765,0.970588,0.446154,0.852941,0.261538,0.500000,1.096774,1.692308,3.235294,0.500000,31.000000,19.612903,76.129032,0.431507,0.315068,0.136986,0.116438,0.358696,11.836957,2.432792,0.480263,0_Elementary
WNL-Will-drones-ele.txt,2520.000000,561.000000,4.491979,299.000000,0.532977,12.623790,8.926367,10.657143,-121.258778,8.084337,19.171429,13.979167,2.371429,1.729167,0.687500,0.349398,0.604167,0.084337,0.145833,1.371429,0.879518,1.520833,0.145833,35.000000,19.171429,72.857143,0.402941,0.373529,0.111765,0.111765,0.314961,12.598425,2.509823,0.506706,0_Elementary
WNL-Winter-ele.txt,2706.000000,604.000000,4.480132,315.000000,0.521523,12.817168,9.063107,9.550000,-116.058809,10.281690,18.250000,15.869565,1.775000,1.543478,0.478261,0.281690,0.434783,0.239437,0.369565,1.150000,1.633803,2.521739,0.369565,40.000000,18.250000,68.300000,0.498599,0.268908,0.134454,0.098039,0.364583,12.760417,2.525907,0.489041,0_Elementary
WNL-World-Cup-ele.txt,3026.000000,639.000000,4.735524,369.000000,0.577465,14.597414,10.321931,9.200000,-123.621755,10.263889,18.475000,14.490196,1.800000,1.411765,0.450980,0.291667,0.411765,0.166667,0.235294,1.275000,1.666667,2.352941,0.235294,40.000000,18.475000,75.900000,0.474201,0.277641,0.157248,0.090909,0.380531,16.362832,2.860317,0.550744,0_Elementary
WNL-Young-Americans-ele.txt,3016.000000,612.000000,4.928105,336.000000,0.549020,13.581995,9.603921,10.459459,-131.503447,9.864865,19.729730,15.869565,2.000000,1.608696,0.608696,0.337838,0.543478,0.121622,0.195652,1.243243,1.783784,2.869565,0.195652,37.000000,19.729730,82.162162,0.488312,0.290909,0.129870,0.090909,0.357143,14.285714,2.672612,0.527397,0_Elementary
Zero-Hours-ele.txt,2375.000000,461.000000,5.151844,253.000000,0.548807,11.783385,8.332111,11.347826,-156.552476,11.608696,23.217391,21.360000,2.000000,1.840000,0.680000,0.369565,0.680000,0.282609,0.520000,1.086957,2.717391,5.000000,0.520000,23.000000,23.217391,105.086957,0.532143,0.242857,0.185714,0.039286,0.455882,14.132353,2.658228,0.524345,0_Elementary
Amazon-int.txt,2657.000000,518.000000,5.129344,285.000000,0.550193,12.522181,8.854519,10.093750,-349.607917,15.425000,19.281250,22.851852,1.250000,1.481481,0.555556,0.350000,0.518519,0.400000,0.592593,0.843750,5.100000,7.555556,0.592593,32.000000,19.281250,85.031250,0.509375,0.250000,0.184375,0.056250,0.462500,17.112500,2.925107,0.518639,1_Intermediate
Amsterdam-int.txt,2265.000000,452.000000,5.011062,263.000000,0.581858,12.370479,8.747250,13.750000,-174.346642,12.348837,26.550000,25.285714,2.150000,2.047619,0.904762,0.441860,0.904762,0.302326,0.619048,1.050000,3.232558,6.619048,0.619048,20.000000,26.550000,114.750000,0.453571,0.325000,0.150000,0.071429,0.472527,20.318681,3.187372,0.527307,1_Intermediate
Anita-int.txt,3310.000000,693.000000,4.776335,391.000000,0.564214,14.852862,10.502559,11.444444,-151.564585,11.112676,21.916667,21.324324,1.972222,1.918919,0.783784,0.394366,0.756757,0.281690,0.540541,1.027778,3.394366,6.513514,0.540541,36.000000,21.916667,92.388889,0.450249,0.281095,0.206468,0.062189,0.460177,23.929204,3.458989,0.509506,1_Intermediate
Arctic-mapping-int.txt,2767.000000,580.000000,4.770690,339.000000,0.584483,14.076209,9.953383,13.681818,-202.082400,13.617021,29.090909,26.666667,2.136364,1.958333,0.958333,0.446809,0.875000,0.340426,0.666667,1.090909,5.042553,9.875000,0.666667,22.000000,29.090909,125.772727,0.542522,0.287390,0.123167,0.046921,0.551020,29.755102,3.857143,0.532813,1_Intermediate
Banksy-int.txt,2726.000000,591.000000,4.612521,306.000000,0.517766,12.587158,8.900465,13.523810,-204.037343,11.684211,31.714286,24.666667,2.714286,2.111111,1.555556,0.526316,1.111111,0.192982,0.407407,1.285714,3.035088,6.407407,0.407407,21.000000,31.714286,130.380952,0.510204,0.335277,0.093294,0.061224,0.417391,20.034783,3.165026,0.515015,1_Intermediate
Billionaires-int.txt,2336.000000,495.000000,4.719192,276.000000,0.557576,12.405277,8.771856,13.391304,-156.506833,11.978723,24.478261,22.520000,2.043478,1.880000,0.840000,0.446809,0.840000,0.212766,0.400000,1.086957,3.170213,5.960000,0.400000,23.000000,24.478261,101.826087,0.476351,0.290541,0.155405,0.077703,0.569767,27.918605,3.736215,0.525755,1_Intermediate
Blackberry-int.txt,4077.000000,824.000000,4.947816,468.000000,0.567961,16.303553,11.528353,8.918367,-158.044303,11.891566,20.142857,14.731343,1.693878,1.238806,0.268657,0.216867,0.268657,0.204819,0.253731,1.367347,2.216867,2.746269,0.253731,49.000000,20.142857,84.102041,0.550495,0.247525,0.112871,0.089109,0.424000,22.472000,3.352014,0.511651,1_Intermediate
Bolivia-int.txt,3460.000000,691.000000,5.007236,347.000000,0.502171,13.200502,9.334165,11.818182,-162.121514,11.761194,23.878788,22.514286,2.030303,1.914286,0.971429,0.477612,0.914286,0.223881,0.428571,1.060606,3.850746,7.371429,0.428571,33.000000,23.878788,105.696970,0.519512,0.302439,0.141463,0.036585,0.451613,25.290323,3.556004,0.520305,1_Intermediate
Bonus-pay-int.txt,2591.000000,515.000000,5.031068,300.000000,0.582524,13.219579,9.347654,11.560000,-158.535479,13.355556,24.040000,21.464286,1.800000,1.607143,0.678571,0.355556,0.571429,0.222222,0.357143,1.120000,3.977778,6.392857,0.357143,25.000000,24.040000,104.320000,0.515625,0.290625,0.146875,0.046875,0.526882,25.817204,3.592854,0.532446,1_Intermediate
Brazil-int.txt,3700.000000,703.000000,5.263158,409.000000,0.581792,15.425727,10.907636,10.611111,-217.121875,13.274194,22.861111,17.891304,1.722222,1.347826,0.478261,0.290323,0.391304,0.403226,0.543478,1.277778,3.854839,5.195652,0.543478,36.000000,22.861111,104.277778,0.527840,0.262806,0.142539,0.066815,0.542373,34.711864,4.166045,0.545565,1_Intermediate
Cigarettes-int.txt,3179.000000,604.000000,5.263245,328.000000,0.543046,13.346131,9.437140,14.000000,-207.682672,11.758621,31.000000,25.259259,2.636364,2.148148,1.074074,0.431034,0.925926,0.275862,0.592593,1.227273,2.534483,5.444444,0.592593,22.000000,31.000000,145.454545,0.539084,0.283019,0.132075,0.045822,0.476190,23.809524,3.450328,0.543988,1_Intermediate
climate-change--int.txt,2938.000000,543.000000,5.410681,325.000000,0.598527,13.947085,9.862078,10.071429,-157.642544,11.830189,22.392857,17.914286,1.892857,1.514286,0.371429,0.207547,0.314286,0.377358,0.571429,1.250000,2.547170,3.857143,0.571429,28.000000,22.392857,105.785714,0.465940,0.258856,0.196185,0.079019,0.515789,25.273684,3.554834,0.585327,1_Intermediate
Coal-to-challenge-oil-int.txt,2135.000000,430.000000,4.965116,241.000000,0.560465,11.622052,8.218032,11.823529,-191.667344,16.758621,28.588235,27.000000,1.705882,1.611111,0.611111,0.344828,0.555556,0.344828,0.555556,1.058824,4.344828,7.000000,0.555556,17.000000,28.588235,126.411765,0.594891,0.208029,0.138686,0.058394,0.578947,19.105263,3.090733,0.563786,1_Intermediate
Copyright-int.txt,2872.000000,574.000000,5.003484,351.000000,0.611498,14.650457,10.359437,14.217391,-202.734198,9.826087,29.478261,24.214286,3.000000,2.464286,1.321429,0.492754,1.214286,0.289855,0.714286,1.217391,2.405797,5.928571,0.714286,23.000000,29.478261,126.260870,0.557143,0.302857,0.091429,0.048571,0.509434,27.509434,3.708735,0.516224,1_Intermediate
Crowdfunding-int.txt,3712.000000,809.000000,4.588381,421.000000,0.520396,14.801572,10.466292,12.756757,-189.182254,12.413333,25.162162,19.000000,2.027027,1.530612,0.816327,0.426667,0.653061,0.386667,0.591837,1.324324,2.493333,3.816327,0.591837,37.000000,25.162162,100.864865,0.479570,0.346237,0.116129,0.058065,0.409938,27.055901,3.678036,0.499463,1_Intermediate
